type,date,symbol,currentPrice,open,previousClose,dayLow,dayHigh,recommendation,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,totalRevenue,revenuePerShare,totalDebt,debtToEquity,totalCash,totalCashPerShare,ebitda,earningsGrowth,revenueGrowth,price_change,average_price,price_to_average_ratio,rolling_mean,rolling_std,cumulative_return
Stock,2024-06-03 16:41:31.006092,MA,442.15,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.01571617714731799,441.80211702127656,1.0007874180890506,442.1135,0.13529566388586314,0.002119148261051862
Stock,2024-06-03 16:41:43.045246,MA,442.05,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.022616759018423416,441.80211702127656,1.0005610724104148,442.1235,0.12605521276929335,0.0018925013882122865
Stock,2024-06-03 16:41:55.086526,MA,442.05,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,1.0005610724104148,442.13349999999997,0.11507207885918315,0.0018925013882122865
Stock,2024-06-03 16:42:07.977418,MA,442.05,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,1.0005610724104148,442.1435,0.10178367583411006,0.0018925013882122865
Stock,2024-06-03 16:42:20.515784,MA,442.26,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.047505938242276,441.80211702127656,1.0010363983355504,442.1356428571429,0.08745223185706585,0.002368459821175728
Stock,2024-06-03 16:42:32.506080,MA,442.16,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.022611133722238996,441.80211702127656,1.0008100526569144,442.13421428571434,0.08687723960592109,0.0021418129483359305
Stock,2024-06-03 16:42:45.281151,MA,442.16,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,1.0008100526569144,442.1257142857143,0.07976154939286106,0.0021418129483359305
Stock,2024-06-03 16:42:57.334153,MA,442.27,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.024877872263417977,441.80211702127656,1.001059032903414,442.14285714285717,0.09690446940215275,0.0023911245084595745
Stock,2024-06-03 16:43:10.384375,MA,441.84,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.09722567662288073,441.80211702127656,1.000085746485279,442.11285714285714,0.1489646810157588,0.001416542955248623
Stock,2024-06-03 16:43:24.674834,MA,441.83,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.0022632627195373622,441.80211702127656,1.0000631119174155,442.0814285714286,0.18361450300547744,0.0013938782679645545
Stock,2024-06-03 16:43:37.698201,MA,441.75,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.01810651155421672,441.80211702127656,0.9998820353745067,442.0385714285714,0.22296700588643636,0.0012125607696928942
Stock,2024-06-03 16:43:49.876070,MA,441.75,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,0.9998820353745067,441.96571428571434,0.22187512575382168,0.0012125607696928942
Stock,2024-06-03 16:44:01.993873,MA,441.61,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.03169213355970202,441.80211702127656,0.9995651514244164,441.88714285714286,0.2383774517934503,0.0008952551477172666
Stock,2024-06-03 16:44:14.571222,MA,441.54,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.015851090328566908,441.80211702127656,0.9994067094493712,441.79857142857145,0.23526074693280347,0.0007366023367294527
Stock,2024-06-03 16:44:26.588282,MA,441.55,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0022648004710745795,441.80211702127656,0.9994293440172347,441.69571428571425,0.12752217360804144,0.0007592670240132993
Stock,2024-06-03 16:44:38.563181,MA,441.87,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.07247197372890479,441.80211702127656,1.00015365018887,441.69999999999993,0.13354150415936675,0.0014845370171006067
Stock,2024-06-03 16:44:50.519229,MA,441.855,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.003394663588840441,441.80211702127656,1.0001196983370746,441.70357142857137,0.137862077384481,0.0014505399861746149
Stock,2024-06-03 16:45:02.885570,MA,441.855,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,1.0001196983370746,441.7185714285714,0.149016617800687,0.0014505399861746149
Stock,2024-06-03 16:45:15.057813,MA,441.855,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,1.0001196983370746,441.7335714285714,0.15773697214270269,0.0014505399861746149
Stock,2024-06-03 16:45:27.523374,MA,442.065,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.04752690362221923,441.80211702127656,1.0005950242622101,441.79857142857145,0.1889822365039751,0.0019264984191380563
Stock,2024-06-03 16:45:40.093103,MA,442.065,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,0.0,441.80211702127656,1.0005950242622101,441.87357142857144,0.17274051555441622,0.0019264984191380563
Stock,2024-06-03 16:45:52.364403,MA,441.9,443.48,447.07,441.135,444.955,buy,566.41,390.69,471.91,473.46,1.8,25698000896,27.367,15628999680,213.862,7656999936,8.237,15752999936,0.304,0.104,-0.03732482779682522,441.80211702127656,1.0002215538924606,441.92357142857145,0.09792489833529883,0.0015525310789523683
Stock,2024-06-03 16:17:16.641800,META,474.5413,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,,474.84325416666667,0.9993640971751897,,,0.0
Stock,2024-06-03 16:17:30.418041,META,474.735,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.04081836501903524,474.84325416666667,0.9997720212602438,,,0.0004081836501903524
Stock,2024-06-03 16:17:42.404883,META,474.63,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.022117602451898755,474.84325416666667,0.9995508956591561,,,0.00018691734523423875
Stock,2024-06-03 16:17:54.270871,META,474.545,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.017908686766532345,474.84325416666667,0.9993718892201805,,,7.797003127141267e-06
Stock,2024-06-03 16:18:06.059334,META,474.7,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.03266286653531569,474.84325416666667,0.9996983127265479,,,0.0003344282152049072
Stock,2024-06-03 16:18:17.812710,META,474.635,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.013692858647562645,474.84325416666667,0.9995614254496841,,,0.00019745383594638177
Stock,2024-06-03 16:18:29.542619,META,474.32,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.0663667871100948,474.84325416666667,0.9988980486464213,474.5866142857143,0.13782020205773496,-0.0004663450789214041
Stock,2024-06-03 16:18:41.288350,META,474.305,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.003162421993585518,474.84325416666667,0.9988664592748374,474.55285714285714,0.17475833654069597,-0.0004979545510579442
Stock,2024-06-03 16:18:53.021059,META,474.53,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.04743783008822611,474.84325416666667,0.9993402998485965,474.5235714285714,0.15523407824189958,-2.381246900950984e-05
Stock,2024-06-03 16:19:05.598431,META,474.62,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.018966134912457022,474.84325416666667,0.9995298360781002,474.5221428571428,0.1541335228207548,0.0001658443638099527
Stock,2024-06-03 16:19:17.709353,META,474.625,470.87,466.83,468.24,476.66,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.0010534743584367234,474.84325416666667,0.9995403658686282,474.5335714285714,0.15899985025447697,0.00017638085452209573
Stock,2024-06-03 16:38:36.826466,META,475.895,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.2675796681590681,474.84325416666667,1.0022149326627354,474.7042857142857,0.543671381837001,0.0028526494954179693
Stock,2024-06-03 16:38:50.896500,META,475.845,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.010506519295216954,474.84325416666667,1.0021096347574556,474.8771428571429,0.6905001637874244,0.002747284588296317
Stock,2024-06-03 16:39:03.160227,META,475.685,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.03362439449821064,474.84325416666667,1.0017726814605603,475.07214285714286,0.6996180930982641,0.002410116885506186
Stock,2024-06-03 16:39:15.211224,META,474.84,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.17763856333498085,474.84325416666667,0.9999931468613313,475.1485714285714,0.6273337381709976,0.000629449955146244
Stock,2024-06-03 16:39:28.340348,META,474.201,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.1345716451857326,474.84325416666667,0.9986474396318554,475.10157142857145,0.6905412990649118,-0.0007171135578715182
Stock,2024-06-03 16:39:40.380961,META,474.325,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.02614924894717152,474.84325416666667,0.9989085784369492,475.0594285714286,0.7325530372477697,-0.00045580858820926107
Stock,2024-06-03 16:39:52.446277,META,474.455,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.027407368365572893,474.84325416666667,0.9991823529906768,475.0351428571429,0.7519176436665964,-0.00018185982969232128
Stock,2024-06-03 16:40:04.706180,META,475.143,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.1450084834178078,474.84325416666667,1.000631252167327,474.92771428571433,0.6562232126052077,0.0012679612923047756
Stock,2024-06-03 16:40:17.677597,META,475.21,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.014101018009315958,474.84325416666667,1.0007723513604019,474.837,0.5422855951126199,0.0014091502678481582
Stock,2024-06-03 16:40:29.746270,META,474.67,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.1136339723490587,474.84325416666667,0.99963513398338,474.692,0.3928638440986556,0.000271209270931827
Stock,2024-06-03 16:40:41.777148,META,474.775,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.022120631175326366,474.84325416666667,0.9998562595844676,474.6827142857142,0.389536782296457,0.0004924755758877186
Stock,2024-06-03 16:40:53.829208,META,474.08,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.14638512979832097,474.84325416666667,0.9983926187010782,474.6654285714285,0.4162446624854129,-0.0009720966331064895
Stock,2024-06-03 16:41:05.782970,META,474.2377,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.03326442794466811,474.84325416666667,0.9987247282943308,474.65295714285713,0.42924916562580173,-0.000639775716044011
Stock,2024-06-03 16:41:17.819124,META,474.8,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.11856923226474247,474.84325416666667,0.9999089085371076,474.70224285714283,0.4224847289434892,0.0005451580294486558
Stock,2024-06-03 16:41:29.895002,META,474.94,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.029486099410269695,474.84325416666667,1.000203742671891,474.67324285714284,0.3931358283389913,0.0008401797693899926
Stock,2024-06-03 16:41:42.070392,META,475.0093,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.014591316797907261,474.84325416666667,1.0003496855686087,474.6445714285714,0.3527053761724188,0.0009862155306608056
Stock,2024-06-03 16:41:54.136332,META,475.0093,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.0,474.84325416666667,1.0003496855686087,474.6930428571428,0.37910870409922715,0.0009862155306608056
Stock,2024-06-03 16:42:06.805596,META,475.195,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.03909397142329851,474.84325416666667,1.000740761988818,474.75304285714293,0.42473216210196146,0.0013775407957115071
Stock,2024-06-03 16:42:19.069930,META,475.43,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.049453382295694404,474.84325416666667,1.0012356621436331,474.94590000000005,0.37132905443379466,0.0018727558591844495
Stock,2024-06-03 16:42:31.538045,META,475.4177,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.0025871316492454,474.84325416666667,1.0012097588589344,475.11447142857145,0.24133148512855182,0.001846836092032511
Stock,2024-06-03 16:42:43.471414,META,475.11,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.06472203285657896,474.84325416666667,1.0005617555498423,475.15875714285716,0.19868084001874586,0.0011984204536044096
Stock,2024-06-03 16:42:56.320139,META,475.28,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.03578118751446091,474.84325416666667,1.0009197684277937,475.20732857142855,0.17662357066477108,0.0015566611378188266
Stock,2024-06-03 16:43:09.412463,META,474.7801,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.10518010435952574,474.84325416666667,0.9998669999708062,475.1745857142857,0.2320127828992435,0.0005032227964141267
Stock,2024-06-03 16:43:23.056001,META,475.025,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.05158177438353562,474.84325416666667,1.0003827491108666,475.17682857142853,0.23021761237511848,0.00101930011149709
Stock,2024-06-03 16:43:35.810095,META,474.75,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.057891689911049315,474.84325416666667,0.9998036106318277,475.1132571428571,0.28034622556857847,0.00043979312232678147
Stock,2024-06-03 16:43:48.861384,META,474.8,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.010531858873097377,474.84325416666667,0.9999089085371076,475.0232571428572,0.2622556123146634,0.0005451580294486558
Stock,2024-06-03 16:44:00.987737,META,474.82,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.004212299915740125,474.84325416666667,0.9999510276992194,474.9378714285714,0.2030440404961544,0.0005873039922974499
Stock,2024-06-03 16:44:13.003404,META,474.75,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.014742428709824118,474.84325416666667,0.9998036106318277,474.88644285714287,0.19770113688052934,0.00043979312232678147
Stock,2024-06-03 16:44:25.621443,META,474.945,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.041074249605044244,474.84325416666667,1.000214272462419,474.8385857142857,0.10569138136707722,0.0008507162601021356
Stock,2024-06-03 16:44:37.604724,META,474.93,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.0031582604301472195,474.84325416666667,1.0001826830908351,474.86000000000007,0.10704360482241917,0.0008191067879657066
Stock,2024-06-03 16:44:49.557900,META,474.9,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.006316720358801042,474.84325416666667,1.0001195043476672,474.84214285714285,0.08255589736972392,0.0007558878436924044
Stock,2024-06-03 16:45:01.564038,META,475.0,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.021057064645191303,474.84325416666667,1.0003301001582268,474.8778571428571,0.08980799625045918,0.000966617657936153
Stock,2024-06-03 16:45:13.961232,META,474.7768,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.04698947368421136,474.84325416666667,0.9998600503090577,474.87454285714284,0.09351183271217672,0.0004962687125440457
Stock,2024-06-03 16:45:26.115622,META,474.88,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.021736529670368654,474.84325416666667,1.0000773851855551,474.8831142857143,0.09037638756123714,0.0007137418808436102
Stock,2024-06-03 16:45:38.623583,META,474.8,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.016846361185984815,474.84325416666667,0.9999089085371076,474.89025714285714,0.07941324106967436,0.0005451580294486558
Stock,2024-06-03 16:45:51.373505,META,474.77,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,-0.006318449873632392,474.84325416666667,0.9998457297939396,474.8652571428571,0.08653397901319612,0.0004819390851755756
Stock,2024-06-03 16:46:03.473711,META,474.81,470.87,466.83,468.24,477.43,buy,546.15,239.46,472.46,478.92,1.8,142711996416,55.671,37632999424,25.168,58119999488,22.913,68446998528,1.141,0.273,0.008425132169276317,474.84325416666667,0.9999299681181635,474.84811428571436,0.08339998858083192,0.0005662310108731639
Stock,2024-06-03 16:17:16.121708,MSFT,414.0563,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,,414.3682125,0.9992472576549293,,,0.0
Stock,2024-06-03 16:17:30.145161,MSFT,414.31,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.0612718608556273,414.3682125,0.9998595150442433,,,0.000612718608556273
Stock,2024-06-03 16:17:42.140007,MSFT,414.2313,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.018995438198454728,414.3682125,0.9996695873479917,,,0.00042264783798717787
Stock,2024-06-03 16:17:54.009713,MSFT,414.155,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.018419660706470165,414.3682125,0.9994854516018165,,,0.00023837338062460134
Stock,2024-06-03 16:18:05.711653,MSFT,414.25,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.022938271903027996,414.3682125,0.9997147162923362,,,0.0004678107783893104
Stock,2024-06-03 16:18:17.548356,MSFT,414.2639,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.0033554616777342616,414.3682125,0.9997482613365279,,,0.0005013810923779616
Stock,2024-06-03 16:18:29.300115,MSFT,414.18,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.020252790552099942,414.3682125,0.9995457844151112,414.20664285714287,0.08409191116753371,0.00029875164319448366
Stock,2024-06-03 16:18:41.044141,MSFT,414.4,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.05311700226953153,414.3682125,1.000076713172104,414.2557428571428,0.08199292362035931,0.000830080353806828
Stock,2024-06-03 16:18:52.744070,MSFT,414.49,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.021718146718163744,414.3682125,1.000293911299965,414.2814571428571,0.12085875857304014,0.001047442099057605
Stock,2024-06-03 16:19:05.328347,MSFT,414.415,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.018094525802792027,414.3682125,1.000112912860081,414.30769999999995,0.12789199870727885,0.0008663073113486242
Stock,2024-06-03 16:19:17.474370,MSFT,414.5,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.020510840582499412,414.3682125,1.0003180444252826,414.3569857142857,0.12569580248329235,0.001071593404085247
Stock,2024-06-03 16:38:36.213428,MSFT,414.72,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.053075995174922674,414.3682125,1.0008489731822756,414.42412857142864,0.1749156436142191,0.0016029221146980355
Stock,2024-06-03 16:38:50.589920,MSFT,414.775,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.013261959876520457,414.3682125,1.0009817053715238,414.4971428571428,0.20153281665898806,0.001735754292351066
Stock,2024-06-03 16:39:02.855900,MSFT,414.55,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.05424627810257654,414.3682125,1.000438710051872,414.55,0.14511489700705427,0.0011923499292245676
Stock,2024-06-03 16:39:14.913985,MSFT,414.4676,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.019876975033172872,414.3682125,1.000239853099253,414.55965714285713,0.13539260020588365,0.000993343175795136
Stock,2024-06-03 16:39:28.027673,MSFT,414.3701,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.02352415484346837,414.3682125,1.0000045551274037,414.5425285714286,0.15221312595935232,0.000757867951773683
Stock,2024-06-03 16:39:40.086020,MSFT,414.4,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,0.0072157716012766215,414.3682125,1.000076713172104,414.5403857142857,0.15439760823472817,0.000830080353806828
Stock,2024-06-03 16:39:52.091195,MSFT,414.33,415.58,415.13,412.69,416.41,buy,552.6,401.56,445.15,439.62,1.7,236583993344,31.834,106228998144,41.963,80013000704,10.766,125182001152,0.2,0.17,-0.01689189189189033,414.3682125,0.999907781294879,414.5161,0.17394170479414553,0.0006610212186120012
